version,dimension,key1,key2,pid,pstatus,trial,rt,attempt,correct,block,stimulus
task-w6i6,valence,NA,cold_left,1668111,complete,136,1093.6628,NA,0,4,unhappy.png
task-w6i6,valence,NA,cold_left,1668111,complete,137,377.7,1,1,4,unhappy.png
task-w6i6,valence,NA,cold_left,1668111,complete,137,1103.975,NA,0,4,unhappy.png
task-w6i6,valence,NA,cold_left,1668111,complete,138,499.6,1,1,4,unhappy.png
task-w6i6,valence,NA,cold_left,1668111,complete,138,1122.2988,NA,0,4,unhappy.png
task-w6i6,valence,NA,cold_left,1668111,complete,139,379.2,1,0,4,happy.png
task-w6i6,valence,NA,cold_left,1668111,complete,139,681.9,2,1,4,happy.png
task-w6i6,valence,NA,cold_left,1668111,complete,139,1093.8595,NA,0,4,happy.png
task-w6i6,valence,NA,cold_left,1668111,complete,140,1704.1,1,1,4,hot.png
task-w6i6,valence,NA,cold_left,1668111,complete,140,1107.7347,NA,0,4,hot.png
task-w6i6,valence,NA,cold_left,1668111,complete,141,541.6,1,1,4,happy.png
task-w6i6,valence,NA,cold_left,1668111,complete,141,1118.6292,NA,0,4,happy.png
task-w6i6,valence,NA,cold_left,1668111,complete,142,529.1,1,1,4,cold.png
task-w6i6,valence,NA,cold_left,1668111,complete,142,1113.5169,NA,0,4,cold.png
task-w6i6,valence,NA,cold_left,1668111,complete,143,859.4,1,1,4,hot.png
task-w6i6,valence,NA,cold_left,1668111,complete,143,1117.2801,NA,0,4,hot.png
task-w6i6,valence,NA,cold_left,1668111,complete,144,597.2,1,1,4,cold.png
task-w6i6,valence,NA,cold_left,1668111,complete,144,1097.5838,NA,0,4,cold.png
task-w6i6,valence,NA,cold_left,1668111,complete,145,461.5,1,1,4,cold.png
task-w6i6,valence,NA,cold_left,1668111,complete,145,1117.122,NA,0,4,cold.png
task-w6i6,valence,NA,cold_left,1668111,complete,146,336.3,1,0,4,happy.png
task-w6i6,valence,NA,cold_left,1668111,complete,146,633.3,2,1,4,happy.png
task-w6i6,valence,NA,cold_left,1668111,complete,146,1097.3306,NA,0,4,happy.png
task-w6i6,valence,NA,cold_left,1668111,complete,147,792.9,1,0,4,hot.png
task-w6i6,valence,NA,cold_left,1668111,complete,147,1212.5,2,1,4,hot.png
task-w6i6,valence,NA,cold_left,1668111,complete,147,1090.0223,NA,0,4,hot.png
task-w6i6,valence,NA,cold_left,1668111,complete,148,753.3,1,1,4,unhappy.png
task-w6i6,valence,NA,cold_left,1668111,complete,148,1108.726,NA,0,4,unhappy.png
task-w6i6,valence,NA,cold_left,1668111,complete,149,385.4,1,0,4,cold.png
task-w6i6,valence,NA,cold_left,1668111,complete,149,712.8,2,1,4,cold.png
task-w6i6,valence,NA,cold_left,1668111,complete,149,1086.8127,NA,0,4,cold.png
task-w6i6,valence,NA,cold_left,1668111,complete,150,520.8,1,0,4,unhappy.png
task-w6i6,valence,NA,cold_left,1668111,complete,150,1272.8,2,1,4,unhappy.png
task-w6i6,valence,NA,cold_left,1668111,complete,150,1096.2643,NA,0,4,unhappy.png
task-w6i6,valence,NA,cold_left,1668111,complete,151,611.7,1,1,4,cold.png
task-w6i6,valence,NA,cold_left,1668111,complete,151,1102.2275,NA,0,4,cold.png
task-w6i6,valence,NA,cold_left,1668111,complete,152,728.5,1,1,4,happy.png
task-w6i6,valence,NA,cold_left,1668111,complete,152,1105.2288,NA,0,4,happy.png
task-w6i6,valence,NA,cold_left,1668111,complete,153,704.3,1,1,4,happy.png
task-w6i6,valence,NA,cold_left,1668111,complete,153,1091.9481,NA,0,4,happy.png
task-w6i6,valence,NA,cold_left,1668111,complete,154,625.1,1,1,4,unhappy.png
task-w6i6,valence,NA,cold_left,1668111,complete,154,1097.3391,NA,0,4,unhappy.png
task-w6i6,valence,NA,cold_left,1668111,complete,155,632.2,1,1,4,hot.png
task-w6i6,valence,NA,cold_left,1668111,complete,155,1112.0422,NA,0,4,hot.png
task-w6i6,valence,NA,cold_left,1668111,complete,156,1632.6,1,1,4,happy.png
task-w6i6,valence,NA,cold_left,1668111,complete,156,1091.887,NA,0,4,happy.png
task-w6i6,valence,NA,cold_left,1668111,complete,157,548.8,1,1,4,unhappy.png
task-w6i6,valence,NA,cold_left,1668111,complete,157,1087.3067,NA,0,4,unhappy.png
task-w6i6,valence,NA,cold_left,1668111,complete,158,1515.7,1,1,4,hot.png
task-w6i6,valence,NA,cold_left,1668111,complete,158,1097.0759,NA,0,4,hot.png
task-w6i6,valence,NA,cold_left,1668111,complete,159,709.3,1,1,4,unhappy.png
task-w6i6,valence,NA,cold_left,1668111,complete,159,1088.4738,NA,0,4,unhappy.png
task-w6i6,valence,NA,cold_left,1668111,complete,160,551.2,1,1,4,unhappy.png
task-w6i6,valence,NA,cold_left,1668111,complete,160,1104.0705,NA,0,4,unhappy.png
task-w6i6,valence,NA,cold_left,1668111,complete,161,476.9,1,1,4,happy.png
task-w6i6,valence,NA,cold_left,1668111,complete,161,1092.9878,NA,0,4,happy.png
task-w6i6,valence,NA,cold_left,1668111,complete,162,690.7,1,1,4,cold.png
task-w6i6,valence,NA,cold_left,1668111,complete,162,1109.0357,NA,0,4,cold.png
task-w6i6,valence,NA,cold_left,1668111,complete,END TASK,332733,NA,0,NA,
task-w6i6,valence,NA,cold_left,1668118,complete,BEGIN TASK,,NA,0,NA,
task-w6i6,valence,NA,cold_left,1668118,complete,1,2805.97,NA,0,NA,
task-w6i6,valence,NA,cold_left,1668118,complete,1,700.308,NA,0,NA,
task-w6i6,valence,NA,cold_left,1668118,complete,1,792.965,1,1,1,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,1,1100.484,NA,0,1,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,2,503.365,1,1,1,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,2,1100.484,NA,0,1,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,3,565.785,1,1,1,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,3,1100.484,NA,0,1,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,4,706.1,1,1,1,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,4,1100.484,NA,0,1,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,5,556.84,1,1,1,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,5,1100.484,NA,0,1,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,6,528.825,1,1,1,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,6,1100.484,NA,0,1,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,2,3936.965,NA,0,NA,
task-w6i6,valence,NA,cold_left,1668118,complete,2,696.146,NA,0,NA,
task-w6i6,valence,NA,cold_left,1668118,complete,7,494.625,1,1,2,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,7,1100.484,NA,0,2,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,8,474.4,1,1,2,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,8,1100.484,NA,0,2,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,9,389.835,1,1,2,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,9,1100.484,NA,0,2,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,10,432.935,1,1,2,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,10,1100.484,NA,0,2,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,11,389.83,1,1,2,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,11,1100.484,NA,0,2,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,12,455.4649999,1,1,2,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,12,1100.484,NA,0,2,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,3,9251.74,NA,0,NA,
task-w6i6,valence,NA,cold_left,1668118,complete,3,706.538,NA,0,NA,
task-w6i6,valence,NA,cold_left,1668118,complete,13,447.06,1,1,6,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,13,1100.484,NA,0,6,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,14,657.14,1,1,6,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,14,1100.484,NA,0,6,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,15,440,1,1,6,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,15,1100.484,NA,0,6,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,16,366.405,1,1,6,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,16,1100.484,NA,0,6,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,17,468.27,1,1,6,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,17,1100.484,NA,0,6,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,18,1076.315,1,0,6,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,18,3029.48,2,1,6,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,18,1108.569,NA,0,6,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,19,777,1,1,6,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,19,1100.484,NA,0,6,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,20,853.24,1,1,6,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,20,1100.484,NA,0,6,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,21,740.535,1,1,6,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,21,1100.484,NA,0,6,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,22,794.735,1,1,6,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,22,1100.484,NA,0,6,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,23,604.76,1,1,6,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,23,1099.134,NA,0,6,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,24,1051.855,1,1,6,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,24,1100.484,NA,0,6,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,25,2323.54,1,1,6,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,25,1100.484,NA,0,6,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,26,966.56,1,0,6,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,26,1806.52,2,1,6,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,26,1100.484,NA,0,6,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,27,904.975,1,1,6,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,27,1092.548,NA,0,6,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,28,808.465,1,1,6,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,28,1100.484,NA,0,6,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,29,600.605,1,1,6,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,29,1100.484,NA,0,6,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,30,1940.54,1,0,6,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,30,2509.045,2,1,6,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,30,1100.484,NA,0,6,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,31,1612.345,1,1,6,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,31,1104.005,NA,0,6,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,32,1034.555,1,1,6,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,32,1100.484,NA,0,6,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,33,1051.485,1,1,6,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,33,1100.484,NA,0,6,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,34,771.415,1,1,6,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,34,1100.484,NA,0,6,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,35,1625.83,1,1,6,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,35,1100.484,NA,0,6,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,36,831.325,1,1,6,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,36,1096.933,NA,0,6,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,37,1067.22,1,1,6,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,37,1100.484,NA,0,6,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,38,1125.7,1,0,6,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,38,1605.665,2,1,6,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,38,1100.484,NA,0,6,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,39,747.57,1,1,6,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,39,1100.484,NA,0,6,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,40,1058.03,1,0,6,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,40,1465.895,2,1,6,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,40,1100.343,NA,0,6,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,41,1149.425,1,1,6,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,41,1100.484,NA,0,6,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,42,860.395,1,1,6,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,42,1100.484,NA,0,6,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,43,612.595,1,1,6,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,43,1100.484,NA,0,6,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,44,1240.465,1,1,6,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,44,1100.484,NA,0,6,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,4,4316.875,NA,0,NA,
task-w6i6,valence,NA,cold_left,1668118,complete,4,707.197,NA,0,NA,
task-w6i6,valence,NA,cold_left,1668118,complete,45,968.545,1,1,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,45,1100.484,NA,0,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,46,452.28,1,1,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,46,1100.484,NA,0,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,47,643.665,1,1,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,47,1100.484,NA,0,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,48,391.375,1,1,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,48,1100.484,NA,0,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,49,650.1049999,1,1,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,49,1100.484,NA,0,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,50,755.42,1,1,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,50,1107.64,NA,0,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,51,930.35,1,1,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,51,1100.484,NA,0,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,52,951.38,1,1,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,52,1100.484,NA,0,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,53,764.595,1,1,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,53,1100.484,NA,0,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,54,567.77,1,1,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,54,1100.484,NA,0,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,55,1252.945,1,1,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,55,1107.748,NA,0,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,56,871.29,1,1,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,56,1100.484,NA,0,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,57,764.03,1,1,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,57,1100.484,NA,0,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,58,441.19,1,1,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,58,1100.484,NA,0,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,59,389.405,1,1,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,59,1100.484,NA,0,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,60,833.48,1,1,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,60,1100.484,NA,0,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,61,794.51,1,1,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,61,1103.453,NA,0,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,62,1074.32,1,1,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,62,1100.484,NA,0,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,63,970.4,1,1,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,63,1100.484,NA,0,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,64,731.945,1,1,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,64,1100.484,NA,0,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,65,788.005,1,0,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,65,1060.125,2,1,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,65,1100.484,NA,0,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,66,878.225,1,1,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,66,1106.483,NA,0,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,67,851.965,1,1,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,67,1100.484,NA,0,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,68,831.83,1,1,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,68,1100.484,NA,0,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,69,769.695,1,1,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,69,1100.484,NA,0,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,70,910.25,1,1,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,70,1100.484,NA,0,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,71,787.465,1,1,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,71,1100.484,NA,0,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,72,1056.145,1,1,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,72,1100.484,NA,0,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,73,478.415,1,0,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,73,966.4,2,1,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,73,1100.484,NA,0,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,74,940.23,1,1,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,74,1100.484,NA,0,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,75,772.0300001,1,1,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,75,1100.484,NA,0,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,76,1007.67,1,1,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,76,1100.484,NA,0,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,77,655.355,1,1,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,77,1100.484,NA,0,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,78,841.97,1,1,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,78,1100.484,NA,0,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,79,624.61,1,1,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,79,1100.484,NA,0,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,80,612.58,1,0,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,80,963.855,2,1,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,80,1100.484,NA,0,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,81,801.445,1,1,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,81,1100.484,NA,0,7,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,82,816.395,1,1,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,82,1097.621,NA,0,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,83,792.915,1,1,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,83,1100.484,NA,0,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,84,536.87,1,1,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,84,1100.484,NA,0,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,85,487.79,1,1,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,85,1100.484,NA,0,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,86,654.615,1,1,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,86,1100.484,NA,0,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,87,776.215,1,0,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,87,1240.115,2,1,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,87,1100.484,NA,0,7,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,88,769.785,1,1,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,88,1100.484,NA,0,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,89,603.89,1,1,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,89,1100.484,NA,0,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,90,798.805,1,1,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,90,1100.484,NA,0,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,91,1325.605,1,1,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,91,1100.484,NA,0,7,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,92,425.34,1,1,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,92,1100.484,NA,0,7,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,5,6682.94,NA,0,NA,
task-w6i6,valence,NA,cold_left,1668118,complete,5,693.475,NA,0,NA,
task-w6i6,valence,NA,cold_left,1668118,complete,93,809.8099999,1,1,5,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,93,1100.484,NA,0,5,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,94,416.145,1,1,5,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,94,1100.484,NA,0,5,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,95,429.52,1,1,5,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,95,1100.484,NA,0,5,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,96,430.41,1,1,5,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,96,1100.484,NA,0,5,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,97,587.885,1,1,5,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,97,1100.484,NA,0,5,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,98,409.98,1,1,5,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,98,1100.484,NA,0,5,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,6,4074.62,NA,0,NA,
task-w6i6,valence,NA,cold_left,1668118,complete,6,700.308,NA,0,NA,
task-w6i6,valence,NA,cold_left,1668118,complete,99,928.53,1,1,3,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,99,1100.484,NA,0,3,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,100,565.195,1,1,3,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,100,1100.484,NA,0,3,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,101,626.885,1,1,3,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,101,1100.484,NA,0,3,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,102,644.355,1,1,3,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,102,1100.484,NA,0,3,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,103,768.725,1,1,3,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,103,1100.484,NA,0,3,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,104,406.15,1,1,3,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,104,1100.484,NA,0,3,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,105,1015.19,1,0,3,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,105,1369.155,2,1,3,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,105,1100.484,NA,0,3,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,106,554.925,1,1,3,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,106,1100.484,NA,0,3,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,107,712.06,1,1,3,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,107,1103.214,NA,0,3,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,108,594.535,1,1,3,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,108,1100.484,NA,0,3,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,109,558.46,1,1,3,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,109,1100.484,NA,0,3,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,110,963.965,1,1,3,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,110,1100.484,NA,0,3,unhappy.png
task-w6i6,valence,NA,cold_left,1668118,complete,111,952.81,1,1,3,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,111,1100.484,NA,0,3,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,112,651.945,1,1,3,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,112,1100.484,NA,0,3,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,113,368.785,1,1,3,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,113,1100.484,NA,0,3,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,114,949.81,1,1,3,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,114,1100.484,NA,0,3,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,7,3816.285,NA,0,NA,
task-w6i6,valence,NA,cold_left,1668118,complete,7,700.308,NA,0,NA,
task-w6i6,valence,NA,cold_left,1668118,complete,115,860.995,1,1,4,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,115,1100.484,NA,0,4,cold.png
task-w6i6,valence,NA,cold_left,1668118,complete,116,724.23,1,1,4,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,116,1102.507,NA,0,4,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,117,664.3,1,1,4,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,117,1100.484,NA,0,4,hot.png
task-w6i6,valence,NA,cold_left,1668118,complete,118,706.4,1,1,4,happy.png
task-w6i6,valence,NA,cold_left,1668118,complete,118,1100.484,NA,0,4,happy.png
