version,dimension,key1,key2,pid,pstatus,trial,rt,attempt,correct,block,stimulus
task-llso,arousal,cold_left,NA,1667993,complete,11,384,1,1,2,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,11,1100,NA,0,2,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,12,333,1,1,2,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,12,1105,NA,0,2,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,3,4008,NA,0,NA,
task-llso,arousal,cold_left,NA,1667993,complete,3,705,NA,0,NA,
task-llso,arousal,cold_left,NA,1667993,complete,13,723,1,1,3,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,13,1101,NA,0,3,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,14,594,1,1,3,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,14,1101,NA,0,3,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,15,798,1,1,3,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,15,1101,NA,0,3,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,16,653,1,1,3,active.png
task-llso,arousal,cold_left,NA,1667993,complete,16,1101,NA,0,3,active.png
task-llso,arousal,cold_left,NA,1667993,complete,17,913,1,1,3,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,17,1101,NA,0,3,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,18,572,1,1,3,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,18,1104,NA,0,3,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,19,618,1,1,3,active.png
task-llso,arousal,cold_left,NA,1667993,complete,19,1101,NA,0,3,active.png
task-llso,arousal,cold_left,NA,1667993,complete,20,774,1,1,3,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,20,1101,NA,0,3,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,21,667,1,1,3,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,21,1100,NA,0,3,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,22,578,1,1,3,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,22,1100,NA,0,3,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,23,537,1,1,3,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,23,1100,NA,0,3,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,24,471,1,0,3,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,24,1732,2,1,3,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,24,1100,NA,0,3,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,25,673,1,1,3,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,25,1102,NA,0,3,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,26,453,1,1,3,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,26,1099,NA,0,3,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,27,502,1,1,3,active.png
task-llso,arousal,cold_left,NA,1667993,complete,27,1102,NA,0,3,active.png
task-llso,arousal,cold_left,NA,1667993,complete,28,400,1,1,3,active.png
task-llso,arousal,cold_left,NA,1667993,complete,28,1100,NA,0,3,active.png
task-llso,arousal,cold_left,NA,1667993,complete,4,1886,NA,0,NA,
task-llso,arousal,cold_left,NA,1667993,complete,4,700,NA,0,NA,
task-llso,arousal,cold_left,NA,1667993,complete,29,612,1,1,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,29,1100,NA,0,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,30,466,1,1,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,30,1100,NA,0,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,31,464,1,1,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,31,1104,NA,0,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,32,462,1,1,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,32,1100,NA,0,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,33,689,1,1,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,33,1102,NA,0,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,34,578,1,1,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,34,1104,NA,0,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,35,1441,1,1,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,35,1101,NA,0,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,36,578,1,1,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,36,1105,NA,0,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,37,592,1,1,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,37,1100,NA,0,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,38,721,1,1,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,38,1101,NA,0,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,39,488,1,1,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,39,1106,NA,0,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,40,525,1,1,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,40,1101,NA,0,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,41,462,1,1,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,41,1100,NA,0,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,42,492,1,1,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,42,1101,NA,0,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,43,319,1,1,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,43,1100,NA,0,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,44,317,1,1,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,44,1100,NA,0,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,45,725,1,1,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,45,1101,NA,0,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,46,484,1,0,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,46,1236,2,1,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,46,1101,NA,0,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,47,592,1,1,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,47,1101,NA,0,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,48,667,1,1,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,48,1100,NA,0,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,49,518,1,1,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,49,1100,NA,0,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,50,556,1,1,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,50,1102,NA,0,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,51,570,1,1,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,51,1104,NA,0,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,52,666,1,1,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,52,1101,NA,0,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,53,359,1,1,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,53,1100,NA,0,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,54,414,1,1,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,54,1107,NA,0,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,55,663,1,1,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,55,1100,NA,0,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,56,491,1,1,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,56,1101,NA,0,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,57,481,1,1,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,57,1101,NA,0,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,58,404,1,1,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,58,1101,NA,0,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,59,675,1,1,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,59,1102,NA,0,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,60,411,1,1,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,60,1101,NA,0,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,61,779,1,1,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,61,1101,NA,0,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,62,550,1,1,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,62,1100,NA,0,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,63,490,1,1,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,63,1102,NA,0,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,64,554,1,1,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,64,1101,NA,0,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,65,536,1,1,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,65,1100,NA,0,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,66,487,1,0,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,66,879,2,1,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,66,1105,NA,0,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,67,776,1,1,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,67,1101,NA,0,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,68,539,1,1,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,68,1102,NA,0,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,69,574,1,1,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,69,1105,NA,0,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,70,457,1,1,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,70,1101,NA,0,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,71,537,1,1,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,71,1101,NA,0,4,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,72,581,1,1,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,72,1104,NA,0,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,73,747,1,1,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,73,1101,NA,0,4,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,74,516,1,1,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,74,1101,NA,0,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,75,666,1,1,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,75,1105,NA,0,4,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,76,557,1,1,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,76,1101,NA,0,4,active.png
task-llso,arousal,cold_left,NA,1667993,complete,5,3185,NA,0,NA,
task-llso,arousal,cold_left,NA,1667993,complete,5,701,NA,0,NA,
task-llso,arousal,cold_left,NA,1667993,complete,77,603,1,1,5,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,77,1101,NA,0,5,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,78,413,1,1,5,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,78,1101,NA,0,5,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,79,403,1,1,5,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,79,1100,NA,0,5,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,80,531,1,1,5,active.png
task-llso,arousal,cold_left,NA,1667993,complete,80,1101,NA,0,5,active.png
task-llso,arousal,cold_left,NA,1667993,complete,81,423,1,1,5,active.png
task-llso,arousal,cold_left,NA,1667993,complete,81,1102,NA,0,5,active.png
task-llso,arousal,cold_left,NA,1667993,complete,82,433,1,1,5,active.png
task-llso,arousal,cold_left,NA,1667993,complete,82,1103,NA,0,5,active.png
task-llso,arousal,cold_left,NA,1667993,complete,6,4412,NA,0,NA,
task-llso,arousal,cold_left,NA,1667993,complete,6,701,NA,0,NA,
task-llso,arousal,cold_left,NA,1667993,complete,83,696,1,1,6,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,83,1100,NA,0,6,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,84,518,1,1,6,active.png
task-llso,arousal,cold_left,NA,1667993,complete,84,1101,NA,0,6,active.png
task-llso,arousal,cold_left,NA,1667993,complete,85,871,1,1,6,active.png
task-llso,arousal,cold_left,NA,1667993,complete,85,1102,NA,0,6,active.png
task-llso,arousal,cold_left,NA,1667993,complete,86,545,1,1,6,active.png
task-llso,arousal,cold_left,NA,1667993,complete,86,1100,NA,0,6,active.png
task-llso,arousal,cold_left,NA,1667993,complete,87,673,1,1,6,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,87,1102,NA,0,6,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,88,481,1,1,6,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,88,1101,NA,0,6,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,89,446,1,1,6,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,89,1101,NA,0,6,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,90,614,1,1,6,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,90,1099,NA,0,6,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,91,462,1,1,6,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,91,1101,NA,0,6,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,92,385,1,1,6,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,92,1101,NA,0,6,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,93,871,1,1,6,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,93,1101,NA,0,6,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,94,447,1,1,6,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,94,1104,NA,0,6,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,95,918,1,1,6,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,95,1100,NA,0,6,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,96,543,1,1,6,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,96,1100,NA,0,6,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,97,448,1,1,6,active.png
task-llso,arousal,cold_left,NA,1667993,complete,97,1101,NA,0,6,active.png
task-llso,arousal,cold_left,NA,1667993,complete,98,430,1,1,6,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,98,1101,NA,0,6,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,99,634,1,1,6,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,99,1100,NA,0,6,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,100,602,1,1,6,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,100,1101,NA,0,6,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,101,732,1,1,6,active.png
task-llso,arousal,cold_left,NA,1667993,complete,101,1101,NA,0,6,active.png
task-llso,arousal,cold_left,NA,1667993,complete,102,638,1,1,6,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,102,1101,NA,0,6,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,103,548,1,1,6,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,103,1101,NA,0,6,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,104,534,1,0,6,active.png
task-llso,arousal,cold_left,NA,1667993,complete,104,1117,2,1,6,active.png
task-llso,arousal,cold_left,NA,1667993,complete,104,1100,NA,0,6,active.png
task-llso,arousal,cold_left,NA,1667993,complete,105,729,1,1,6,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,105,1094,NA,0,6,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,106,452,1,1,6,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,106,1100,NA,0,6,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,107,386,1,1,6,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,107,1100,NA,0,6,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,108,408,1,1,6,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,108,1101,NA,0,6,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,109,626,1,0,6,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,109,1213,2,1,6,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,109,1100,NA,0,6,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,110,750,1,1,6,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,110,1102,NA,0,6,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,111,511,1,1,6,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,111,1100,NA,0,6,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,112,559,1,1,6,active.png
task-llso,arousal,cold_left,NA,1667993,complete,112,1101,NA,0,6,active.png
task-llso,arousal,cold_left,NA,1667993,complete,113,392,1,1,6,active.png
task-llso,arousal,cold_left,NA,1667993,complete,113,1100,NA,0,6,active.png
task-llso,arousal,cold_left,NA,1667993,complete,114,496,1,0,6,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,114,794,2,1,6,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,114,1104,NA,0,6,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,7,3169,NA,0,NA,
task-llso,arousal,cold_left,NA,1667993,complete,7,700,NA,0,NA,
task-llso,arousal,cold_left,NA,1667993,complete,115,782,1,1,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,115,1101,NA,0,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,116,685,1,1,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,116,1099,NA,0,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,117,459,1,1,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,117,1101,NA,0,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,118,758,1,0,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,118,1490,2,1,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,118,1102,NA,0,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,119,596,1,1,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,119,1101,NA,0,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,120,650,1,1,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,120,1100,NA,0,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,121,561,1,1,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,121,1101,NA,0,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,122,515,1,1,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,122,1100,NA,0,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,123,739,1,1,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,123,1094,NA,0,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,124,444,1,1,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,124,1101,NA,0,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,125,515,1,1,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,125,1100,NA,0,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,126,558,1,1,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,126,1108,NA,0,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,127,642,1,0,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,127,1247,2,1,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,127,1100,NA,0,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,128,720,1,1,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,128,1100,NA,0,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,129,606,1,1,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,129,1101,NA,0,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,130,564,1,1,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,130,1100,NA,0,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,131,539,1,1,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,131,1102,NA,0,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,132,428,1,1,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,132,1102,NA,0,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,133,596,1,1,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,133,1100,NA,0,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,134,560,1,1,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,134,1100,NA,0,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,135,517,1,1,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,135,1099,NA,0,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,136,507,1,0,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,136,2856,2,1,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,136,1105,NA,0,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,137,915,1,1,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,137,1100,NA,0,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,138,518,1,1,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,138,1101,NA,0,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,139,508,1,1,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,139,1097,NA,0,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,140,557,1,1,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,140,1100,NA,0,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,141,509,1,1,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,141,1101,NA,0,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,142,678,1,1,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,142,1101,NA,0,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,143,490,1,1,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,143,1101,NA,0,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,144,658,1,1,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,144,1102,NA,0,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,145,442,1,1,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,145,1099,NA,0,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,146,542,1,1,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,146,1102,NA,0,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,147,490,1,0,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,147,1133,2,1,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,147,1100,NA,0,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,148,631,1,1,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,148,1107,NA,0,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,149,508,1,1,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,149,1102,NA,0,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,150,427,1,1,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,150,1101,NA,0,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,151,491,1,1,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,151,1092,NA,0,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,152,580,1,1,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,152,1100,NA,0,7,active.png
task-llso,arousal,cold_left,NA,1667993,complete,153,623,1,1,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,153,1101,NA,0,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,154,717,1,1,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,154,1108,NA,0,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,155,719,1,1,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,155,1101,NA,0,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,156,646,1,1,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,156,1100,NA,0,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,157,571,1,1,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,157,1105,NA,0,7,passive.png
task-llso,arousal,cold_left,NA,1667993,complete,158,525,1,1,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,158,1101,NA,0,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,159,479,1,1,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,159,1100,NA,0,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,160,432,1,1,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,160,1101,NA,0,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,161,331,1,1,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,161,1101,NA,0,7,cold.png
task-llso,arousal,cold_left,NA,1667993,complete,162,494,1,1,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,162,1100,NA,0,7,hot.png
task-llso,arousal,cold_left,NA,1667993,complete,END TASK,316581,NA,0,NA,
task-llso,arousal,cold_left,NA,1668083,complete,BEGIN TASK,,NA,0,NA,
task-llso,arousal,cold_left,NA,1668083,complete,1,5389.995,NA,0,NA,
task-llso,arousal,cold_left,NA,1668083,complete,1,700.101,NA,0,NA,
task-llso,arousal,cold_left,NA,1668083,complete,1,924.47,1,1,1,active.png
task-llso,arousal,cold_left,NA,1668083,complete,1,1100.069,NA,0,1,active.png
task-llso,arousal,cold_left,NA,1668083,complete,2,418.175,1,1,1,active.png
task-llso,arousal,cold_left,NA,1668083,complete,2,1099.992,NA,0,1,active.png
task-llso,arousal,cold_left,NA,1668083,complete,3,367.2150001,1,1,1,active.png
task-llso,arousal,cold_left,NA,1668083,complete,3,1100.04,NA,0,1,active.png
task-llso,arousal,cold_left,NA,1668083,complete,4,460.9900001,1,1,1,passive.png
task-llso,arousal,cold_left,NA,1668083,complete,4,1099.821,NA,0,1,passive.png
task-llso,arousal,cold_left,NA,1668083,complete,5,339.9200002,1,1,1,passive.png
task-llso,arousal,cold_left,NA,1668083,complete,5,1100.005,NA,0,1,passive.png
task-llso,arousal,cold_left,NA,1668083,complete,6,419.3550001,1,0,1,passive.png
task-llso,arousal,cold_left,NA,1668083,complete,6,827.2300002,2,1,1,passive.png
task-llso,arousal,cold_left,NA,1668083,complete,6,1100.024,NA,0,1,passive.png
task-llso,arousal,cold_left,NA,1668083,complete,2,5342.745,NA,0,NA,
task-llso,arousal,cold_left,NA,1668083,complete,2,700.143,NA,0,NA,
task-llso,arousal,cold_left,NA,1668083,complete,7,501.3600001,1,1,2,cold.png
task-llso,arousal,cold_left,NA,1668083,complete,7,1100.12,NA,0,2,cold.png
task-llso,arousal,cold_left,NA,1668083,complete,8,436.525,1,1,2,cold.png
task-llso,arousal,cold_left,NA,1668083,complete,8,1099.946,NA,0,2,cold.png
task-llso,arousal,cold_left,NA,1668083,complete,9,398.1849998,1,1,2,hot.png
task-llso,arousal,cold_left,NA,1668083,complete,9,1099.999,NA,0,2,hot.png
task-llso,arousal,cold_left,NA,1668083,complete,10,332.835,1,1,2,hot.png
